"Word","OccurTotal","OccurNum","Freq_pm","Rating.Mean","Rating.SD","Dunno","word","word_clean","lexname","wn_category"
"jejunum",20,10,"0.08",14.5,2.59,0.5,"jejunum","jejunum","noun.body","body"
"jocularity",20,10,"0.14",14.5,2.55,0.5,"jocularity","jocularity","noun.feeling","feeling"
"kapok",19,4,"0.04",14.5,3.42,0.21,"kapok","kapok","noun.substance","substance"
"ladino",18,6,"0.02",14.5,1.52,0.33,"ladino","ladino","noun.person","person"
"larder",20,16,"0.16",14.5,5.14,0.8,"larder","larder","noun.food","food"
"larkspur",19,10,"0.04",14.5,3.87,0.53,"larkspur","larkspur","noun.plant","plant"
"legalist",20,18,"0.02",14.5,2.81,0.9,"legalist","legalist",NA,NA
"libation",21,14,"0.14",14.5,4.07,0.67,"libation","libation","noun.food","food"
"lignite",19,8,"0.02",14.5,2.39,0.42,"lignite","lignite","noun.substance","substance"
"louvered",20,10,"0.02",14.5,5.13,0.5,"louvered","louvered",NA,NA
"lugubriousness",19,6,"0.04",14.5,2.35,0.32,"lugubriousness","lugubriousness","noun.attribute","attribute"
"macabre",18,12,"0.37",14.5,3.99,0.67,"macabre","macabre",NA,NA
"memsahib",18,6,"0.67",14.5,4.09,0.33,"memsahib","memsahib","noun.person","person"
"mesosphere",18,10,"0.04",14.5,3.03,0.56,"mesosphere","mesosphere","noun.object","object"
"metaphysical",20,18,"0.82",14.5,2.18,0.9,"metaphysical","metaphysical",NA,NA
"moratorium",19,12,"0.27",14.5,3,0.63,"moratorium","moratorium","noun.time","time"
"muesli",19,8,"0.06",14.5,4.5,0.42,"muesli","muesli","noun.food","food"
"musculature",18,8,"0.33",14.5,2.62,0.44,"musculature","musculature","noun.body","body"
"narcolepsy",19,18,"0.24",14.5,4.09,0.95,"narcolepsy","narcolepsy","noun.state","state"
"noncompliance",20,20,"0.22",14.5,3.61,1,"noncompliance","noncompliance","noun.act","act"
"obeisance",19,10,"0.08",14.5,2.68,0.53,"obeisance","obeisance","noun.communication","communication"
"oblate",18,8,"0.04",14.5,2.45,0.44,"oblate","oblate","noun.person","person"
"obliquity",18,12,"0.04",14.5,2.61,0.67,"obliquity","obliquity","noun.state","state"
"paragon",18,12,"0.29",14.5,2.24,0.67,"paragon","paragon","noun.cognition","cognition"
"patronymic",20,4,"0.06",14.5,3.42,0.2,"patronymic","patronymic","noun.communication","communication"
"philologist",18,8,"0.08",14.5,4.54,0.44,"philologist","philologist","noun.person","person"
"plat",18,8,"0.08",14.5,5.42,0.44,"plat","plat","noun.artifact","artifact"
"polytheist",18,18,"0.02",14.5,2.77,1,"polytheist","polytheist","noun.person","person"
"pomade",18,14,"0.12",14.5,4.07,0.78,"pomade","pomade","noun.artifact","artifact"
"posada",19,8,"0.08",14.5,2.39,0.42,"posada","posada",NA,NA
"potentate",19,12,"0.24",14.5,4.34,0.63,"potentate","potentate","noun.person","person"
"predecease",19,10,"0.02",14.5,2.27,0.53,"predecease","predecease",NA,NA
"presentiment",18,8,"0.10",14.5,3.34,0.44,"presentiment","presentiment","noun.feeling","feeling"
"proliferation",19,16,"0.24",14.5,3.39,0.84,"proliferation","proliferation","noun.process","noun.process"
"punctilious",18,10,"0.06",14.5,3.41,0.56,"punctilious","punctilious",NA,NA
"raffish",21,10,"0.02",14.5,5.97,0.48,"raffish","raffish",NA,NA
"ratiocination",21,2,"0.06",14.5,3.54,0.1,"ratiocination","ratiocination","noun.communication","communication"
"rearmament",19,12,"0.10",14.5,3.63,0.63,"rearmament","rearmament","noun.act","act"
"ruminate",19,10,"0.10",14.5,3.21,0.53,"ruminate","ruminate",NA,NA
"scampi",19,14,"0.39",14.5,2.85,0.74,"scampi","scampi","noun.food","food"
"sonorous",18,14,"0.04",14.5,4.18,0.78,"sonorous","sonorous",NA,NA
"spadework",18,10,"0.06",14.5,3.54,0.56,"spadework","spadework","noun.act","act"
"spurious",21,12,"0.10",14.5,3.32,0.57,"spurious","spurious",NA,NA
"succor",18,12,"0.20",14.5,2.78,0.67,"succor","succor","noun.act","act"
"sunder",19,14,"0.04",14.5,5.3,0.74,"sunder","sunder",NA,NA
"suppressant",18,18,"0.08",14.5,4.38,1,"suppressant","suppressant","noun.artifact","artifact"
"tabulation",18,14,"0.06",14.5,2.71,0.78,"tabulation","tabulation","noun.communication","communication"
"tempura",19,14,"0.24",14.5,6.3,0.74,"tempura","tempura","noun.food","food"
"tern",18,8,"0.02",14.5,2.83,0.44,"tern","tern","noun.animal","animal"
"tipsiness",18,18,"0.02",14.5,3.13,1,"tipsiness","tipsiness","noun.state","state"
"touchstone",19,16,"0.20",14.5,3.5,0.84,"touchstone","touchstone","noun.communication","communication"
"transformative",21,20,"0.02",14.5,4.68,0.95,"transformative","transformative",NA,NA
"verboten",18,14,"0.31",14.5,4.15,0.78,"verboten","verboten",NA,NA
"wainwright",19,8,"0.69",14.5,2.78,0.42,"wainwright","wainwright","noun.person","person"
"antioxidant",21,21,"0.02",14.52,4.58,1,"antioxidant","antioxidant","noun.substance","substance"
"appraise",21,21,"0.20",14.52,3.33,1,"appraise","appraise",NA,NA
"theologian",37,31,"0.27",14.52,3.65,0.84,"theologian","theologian","noun.person","person"
"alloy",19,19,"1.02",14.53,3.6,1,"alloy","alloy","noun.substance","substance"
"anticoagulant",18,17,"0.06",14.53,3.26,0.94,"anticoagulant","anticoagulant","noun.artifact","artifact"
"budgetary",19,17,"0.14",14.53,4.53,0.89,"budgetary","budgetary",NA,NA
"carpel",20,17,"0.04",14.53,3.48,0.85,"carpel","carpel","noun.plant","plant"
"consignment",20,19,"0.57",14.53,2.25,0.95,"consignment","consignment","noun.artifact","artifact"
"consolatory",20,15,"#N/A",14.53,2.17,0.75,"consolatory","consolatory",NA,NA
"decanter",19,19,"0.22",14.53,4.07,1,"decanter","decanter","noun.artifact","artifact"
"dilator",20,17,"0.02",14.53,2.37,0.85,"dilator","dilator","noun.body","body"
"dolomite",19,15,"0.04",14.53,3.27,0.79,"dolomite","dolomite","noun.substance","substance"
"edict",19,17,"0.31",14.53,3.1,0.89,"edict","edict","noun.communication","communication"
"electability",18,17,"0.02",14.53,3.47,0.94,"electability","electability",NA,NA
"electrochemistry",19,15,"0.02",14.53,1.81,0.79,"electrochemistry","electrochemistry","noun.cognition","cognition"
"enumeration",19,15,"0.02",14.53,3.11,0.79,"enumeration","enumeration","noun.communication","communication"
"euphemistic",18,15,"0.02",14.53,3.16,0.83,"euphemistic","euphemistic",NA,NA
"excremental",18,15,"0.04",14.53,2.26,0.83,"excremental","excremental",NA,NA
"expatriate",19,15,"0.18",14.53,3.07,0.79,"expatriate","expatriate","noun.person","person"
"hypodermis",19,17,"0.02",14.53,2.96,0.89,"hypodermis","hypodermis","noun.animal","animal"
"indiscretion",19,19,"1.04",14.53,3.2,1,"indiscretion","indiscretion","noun.attribute","attribute"
"ionosphere",18,17,"0.20",14.53,3.02,0.94,"ionosphere","ionosphere","noun.location","location"
"isotonic",21,17,"0.04",14.53,2.81,0.81,"isotonic","isotonic",NA,NA
"jour",18,15,"0.67",14.53,4.22,0.83,"jour","jour",NA,NA
"junket",19,15,"0.84",14.53,4.47,0.79,"junket","junket","noun.food","food"
"mangrove",18,15,"0.18",14.53,5.11,0.83,"mangrove","mangrove","noun.plant","plant"
"medievalism",19,17,"0.02",14.53,3.16,0.89,"medievalism","medievalism",NA,NA
"metalloid",18,15,"0.02",14.53,3.11,0.83,"metalloid","metalloid",NA,NA
"metaphysic",18,15,"0.06",14.53,3.18,0.83,"metaphysic","metaphysic",NA,NA
"narcissist",19,19,"0.51",14.53,2.17,1,"narcissist","narcissist","noun.person","person"
"newshound",19,17,"0.06",14.53,3.14,0.89,"newshound","newshound",NA,NA
"obliging",20,19,"0.33",14.53,2.34,0.95,"obliging","obliging",NA,NA
"oxide",19,19,"1.20",14.53,2.04,1,"oxide","oxide","noun.substance","substance"
"pallid",19,17,"0.16",14.53,2.65,0.89,"pallid","pallid",NA,NA
"palpitate",19,19,"0.04",14.53,1.78,1,"palpitate","palpitate",NA,NA
"pigmy",19,15,"0.08",14.53,2.83,0.79,"pigmy","pigmy","noun.person","person"
"precarious",20,19,"0.39",14.53,2.44,0.95,"precarious","precarious",NA,NA
"psychokinetic",18,17,"0.10",14.53,3.83,0.94,"psychokinetic","psychokinetic",NA,NA
"redundancy",20,19,"0.63",14.53,4.34,0.95,"redundancy","redundancy","noun.communication","communication"
"scintillation",20,17,"0.04",14.53,2.18,0.85,"scintillation","scintillation","noun.phenomenon","phenomenon"
"scrollwork",20,15,"0.06",14.53,4.07,0.75,"scrollwork","scrollwork",NA,NA
"slumlord",20,19,"0.18",14.53,4.29,0.95,"slumlord","slumlord",NA,NA
"cataloguer",18,13,"0.02",14.54,3.23,0.72,"cataloguer","cataloguer","noun.person","person"
"concordance",19,13,"0.02",14.54,2.88,0.68,"concordance","concordance","noun.state","state"
"depolarization",18,13,"0.02",14.54,2.67,0.72,"depolarization","depolarization","noun.phenomenon","phenomenon"
"electrostatics",18,13,"0.02",14.54,1.76,0.72,"electrostatics","electrostatics","noun.cognition","cognition"
"exemplar",19,13,"0.18",14.54,3.1,0.68,"exemplar","exemplar","noun.cognition","cognition"
"furtive",18,13,"0.31",14.54,2.47,0.72,"furtive","furtive",NA,NA
"myopia",18,13,"0.18",14.54,3.31,0.72,"myopia","myopia","noun.state","state"
"occlusion",19,13,"0.14",14.54,3.78,0.68,"occlusion","occlusion","noun.state","state"
"parabolic",20,13,"0.25",14.54,4.03,0.65,"parabolic","parabolic",NA,NA
"rancorous",18,13,"0.04",14.54,2.88,0.72,"rancorous","rancorous",NA,NA
"repletion",19,13,"0.02",14.54,4.27,0.68,"repletion","repletion","noun.state","state"
"scimitar",19,13,"0.22",14.54,4.54,0.68,"scimitar","scimitar","noun.artifact","artifact"
"carnivora",18,11,"0.18",14.55,3.59,0.61,"carnivora","carnivora","noun.animal","animal"
"draughtsman",19,11,"0.02",14.55,3.05,0.58,"draughtsman","draughtsman","noun.person","person"
"economize",20,20,"0.24",14.55,2.35,1,"economize","economize",NA,NA
"egregious",19,11,"0.33",14.55,2.21,0.58,"egregious","egregious",NA,NA
"gantry",19,11,"0.29",14.55,3.86,0.58,"gantry","gantry","noun.artifact","artifact"
"goldenseal",20,11,"0.02",14.55,4.27,0.55,"goldenseal","goldenseal","noun.plant","plant"
"graffito",21,11,"0.12",14.55,6.44,0.52,"graffito","graffito","noun.artifact","artifact"
"hydrometer",17,11,"#N/A",14.55,2.84,0.65,"hydrometer","hydrometer","noun.artifact","artifact"
"immolate",18,11,"0.08",14.55,2.42,0.61,"immolate","immolate",NA,NA
"lath",18,11,"0.06",14.55,3.45,0.61,"lath","lath","noun.artifact","artifact"
"lepidopterist",19,11,"0.02",14.55,5.07,0.58,"lepidopterist","lepidopterist","noun.person","person"
"luminal",19,11,"0.10",14.55,2.84,0.58,"luminal","luminal","noun.artifact","artifact"
"mollification",19,11,"#N/A",14.55,2.58,0.58,"mollification","mollification","noun.state","state"
"passbook",18,11,"0.22",14.55,3.8,0.61,"passbook","passbook","noun.possession","noun.possession"
"regularization",21,20,"0.02",14.55,3.63,0.95,"regularization","regularization","noun.state","state"
"rerate",18,11,"0.02",14.55,3.3,0.61,"rerate","rerate",NA,NA
"singularity",20,20,"1.27",14.55,3.93,1,"singularity","singularity","noun.attribute","attribute"
"spurge",20,11,"0.04",14.55,5.87,0.55,"spurge","spurge","noun.plant","plant"
"transshipment",18,11,"0.02",14.55,4.08,0.61,"transshipment","transshipment","noun.act","act"
"aggregation",20,18,"0.04",14.56,3.15,0.9,"aggregation","aggregation","noun.group","group"
"algorithm",19,18,"0.53",14.56,3.29,0.95,"algorithm","algorithm","noun.cognition","cognition"
"catalepsy",20,9,"0.18",14.56,3.75,0.45,"catalepsy","catalepsy","noun.state","state"
"cava",18,9,"0.31",14.56,3.36,0.5,"cava","cava",NA,NA
"centrifugation",21,18,"0.02",14.56,4.54,0.86,"centrifugation","centrifugation","noun.process","noun.process"
"circuitous",18,9,"0.04",14.56,4,0.5,"circuitous","circuitous",NA,NA
"cloying",18,9,"0.04",14.56,5.13,0.5,"cloying","cloying",NA,NA
"codefendant",18,18,"0.06",14.56,3.26,1,"codefendant","codefendant","noun.person","person"
"codependent",18,18,"0.16",14.56,3.67,1,"codependent","codependent",NA,NA
"commodious",19,16,"0.02",14.56,4.52,0.84,"commodious","commodious",NA,NA
"conformity",18,18,"0.37",14.56,2.85,1,"conformity","conformity","noun.attribute","attribute"
"conundrum",20,18,"0.49",14.56,3.18,0.9,"conundrum","conundrum","noun.communication","communication"
"convector",19,16,"0.02",14.56,3.67,0.84,"convector","convector","noun.artifact","artifact"
"couture",18,18,"0.31",14.56,2.99,1,"couture","couture","noun.act","act"
"curlew",22,9,"0.02",14.56,3.78,0.41,"curlew","curlew","noun.animal","animal"
"degeneration",19,18,"0.39",14.56,3.26,0.95,"degeneration","degeneration","noun.process","noun.process"
"doxy",20,9,"0.06",14.56,3.28,0.45,"doxy","doxy","noun.person","person"
"ecumenical",18,9,"0.18",14.56,4.67,0.5,"ecumenical","ecumenical",NA,NA
"embolic",18,16,"0.04",14.56,2.85,0.89,"embolic","embolic",NA,NA
"grappler",20,16,"0.04",14.56,3.61,0.8,"grappler","grappler","noun.person","person"
"hematologist",19,18,"0.02",14.56,3.84,0.95,"hematologist","hematologist","noun.person","person"
"hyacinth",19,16,"0.41",14.56,5.06,0.84,"hyacinth","hyacinth","noun.substance","substance"
"impenitent",19,9,"#N/A",14.56,4,0.47,"impenitent","impenitent",NA,NA
"infringe",19,18,"0.14",14.56,4,0.95,"infringe","infringe",NA,NA
"jobber",18,9,"0.02",14.56,3.43,0.5,"jobber","jobber","noun.person","person"
"launderer",18,18,"0.06",14.56,3.07,1,"launderer","launderer",NA,NA
"legionnaire",19,16,"0.08",14.56,2.16,0.84,"legionnaire","legionnaire","noun.person","person"
"lyceum",19,9,"0.10",14.56,3.43,0.47,"lyceum","lyceum","noun.group","group"
"maladaptive",20,18,"0.02",14.56,3.48,0.9,"maladaptive","maladaptive",NA,NA
"menopause",18,18,"1.24",14.56,2.2,1,"menopause","menopause","noun.time","time"
"micron",18,16,"0.06",14.56,2.19,0.89,"micron","micron","noun.quantity","quantity"
"milt",19,9,"1.18",14.56,2.3,0.47,"milt","milt","noun.food","food"
"officiate",20,18,"0.22",14.56,2.96,0.9,"officiate","officiate",NA,NA
"patentable",19,18,"0.04",14.56,5.1,0.95,"patentable","patentable",NA,NA
"pluralistic",19,16,"0.02",14.56,2.63,0.84,"pluralistic","pluralistic",NA,NA
"polyunsaturated",19,16,"0.02",14.56,4.02,0.84,"polyunsaturated","polyunsaturated",NA,NA
"postgraduate",18,18,"0.24",14.56,3.57,1,"postgraduate","postgraduate","noun.person","person"
"potash",19,9,"0.12",14.56,3.4,0.47,"potash","potash","noun.substance","substance"
"predominant",19,18,"0.14",14.56,4.42,0.95,"predominant","predominant",NA,NA
"sharecropper",21,16,"0.10",14.56,5.19,0.76,"sharecropper","sharecropper","noun.person","person"
"somnambulant",18,9,"0.02",14.56,5.08,0.5,"somnambulant","somnambulant",NA,NA
"stopgap",18,16,"0.08",14.56,3.48,0.89,"stopgap","stopgap","noun.act","act"
"transubstantiation",18,9,"0.06",14.56,4.69,0.5,"transubstantiation","transubstantiation","noun.cognition","cognition"
"undersheriff",18,16,"0.06",14.56,3.78,0.89,"undersheriff","undersheriff",NA,NA
"voyeur",20,18,"0.41",14.56,4.08,0.9,"voyeur","voyeur","noun.person","person"
"abase",19,14,"0.06",14.57,4.29,0.74,"abase","abase",NA,NA
"agave",19,14,"0.04",14.57,4.85,0.74,"agave","agave","noun.plant","plant"
"cadenza",18,7,"0.04",14.57,3.36,0.39,"cadenza","cadenza","noun.communication","communication"
"chervil",19,7,"0.06",14.57,2.64,0.37,"chervil","chervil","noun.plant","plant"
"crabber",19,14,"0.04",14.57,3.63,0.74,"crabber","crabber",NA,NA
"echolocate",18,7,"0.02",14.57,3.41,0.39,"echolocate","echolocate",NA,NA
"equerry",19,7,"0.02",14.57,6.19,0.37,"equerry","equerry","noun.person","person"
"errantry",19,14,"0.02",14.57,4.31,0.74,"errantry","errantry",NA,NA
"execration",17,7,"#N/A",14.57,2.94,0.41,"execration","execration","noun.feeling","feeling"
"extrapolation",21,14,"0.08",14.57,4.78,0.67,"extrapolation","extrapolation","noun.cognition","cognition"
"garcon",21,7,"0.25",14.57,6.19,0.33,"garcon","garcon",NA,NA
"googol",20,7,"0.06",14.57,4.61,0.35,"googol","googol","noun.quantity","quantity"
"hemostat",18,14,"0.49",14.57,2.5,0.78,"hemostat","hemostat","noun.artifact","artifact"
"iconographic",19,14,"0.02",14.57,4.33,0.74,"iconographic","iconographic",NA,NA
"incitement",20,14,"0.24",14.57,2.53,0.7,"incitement","incitement","noun.act","act"
"paleography",20,7,"#N/A",14.57,3.36,0.35,"paleography","paleography","noun.cognition","cognition"
"peacenik",20,14,"0.06",14.57,4.54,0.7,"peacenik","peacenik","noun.person","person"
"phlox",18,7,"0.49",14.57,6.16,0.39,"phlox","phlox","noun.plant","plant"
"porterhouse",18,14,"0.67",14.57,2.59,0.78,"porterhouse","porterhouse","noun.food","food"
"raiment",18,7,"0.12",14.57,2.82,0.39,"raiment","raiment","noun.artifact","artifact"
"rusticity",18,14,"0.02",14.57,4.73,0.78,"rusticity","rusticity","noun.attribute","attribute"
"stipple",20,14,"0.02",14.57,5.71,0.7,"stipple","stipple",NA,NA
"triode",21,7,"0.02",14.57,5.19,0.33,"triode","triode","noun.artifact","artifact"
"wimple",18,7,"0.16",14.57,5,0.39,"wimple","wimple","noun.artifact","artifact"
"aforementioned",20,19,"0.47",14.58,4.6,0.95,"aforementioned","aforementioned",NA,NA
"cumulonimbus",18,12,"0.04",14.58,5.26,0.67,"cumulonimbus","cumulonimbus","noun.object","object"
"ensconce",19,12,"#N/A",14.58,2.57,0.63,"ensconce","ensconce",NA,NA
"fatuity",19,12,"#N/A",14.58,3.65,0.63,"fatuity","fatuity","noun.attribute","attribute"
"fibrillation",19,12,"0.22",14.58,5.6,0.63,"fibrillation","fibrillation","noun.state","state"
"foppish",18,12,"0.06",14.58,5.3,0.67,"foppish","foppish",NA,NA
"implicit",19,19,"0.29",14.58,3.64,1,"implicit","implicit",NA,NA
"inebriated",20,19,"0.29",14.58,3.42,0.95,"inebriated","inebriated",NA,NA
"infarct",18,12,"0.04",14.58,3.96,0.67,"infarct","infarct","noun.state","state"
"inverse",21,19,"0.27",14.58,2.93,0.9,"inverse","inverse","noun.relation","noun.relation"
"lactation",20,19,"0.06",14.58,4.98,0.95,"lactation","lactation","noun.time","time"
"lyricist",19,19,"0.18",14.58,3.34,1,"lyricist","lyricist","noun.person","person"
"mastoid",19,12,"0.10",14.58,4.4,0.63,"mastoid","mastoid","noun.body","body"
"nonconformist",20,19,"0.10",14.58,3.22,0.95,"nonconformist","nonconformist","noun.person","person"
"pennyroyal",21,12,"0.04",14.58,5.58,0.57,"pennyroyal","pennyroyal","noun.plant","plant"
"pugnacious",18,12,"0.04",14.58,3.2,0.67,"pugnacious","pugnacious",NA,NA
"shtick",18,12,"0.59",14.58,4.01,0.67,"shtick","shtick","noun.quantity","quantity"
"sponger",19,12,"0.08",14.58,3.42,0.63,"sponger","sponger","noun.person","person"
"sputum",19,12,"0.25",14.58,4.66,0.63,"sputum","sputum","noun.body","body"
"statutory",20,19,"0.92",14.58,2.71,0.95,"statutory","statutory",NA,NA
"stimulus",19,19,"0.51",14.58,3.76,1,"stimulus","stimulus","noun.cognition","cognition"
"stroboscope",19,12,"0.04",14.58,3.03,0.63,"stroboscope","stroboscope","noun.artifact","artifact"
"toxicology",19,19,"1.04",14.58,4.43,1,"toxicology","toxicology","noun.cognition","cognition"
"behooved",20,17,"0.04",14.59,4.46,0.85,"behooved","behooved",NA,NA
"byzantine",18,17,"0.43",14.59,3.36,0.94,"byzantine","byzantine","noun.person","person"
"calypso",19,17,"0.33",14.59,4.06,0.89,"calypso","calypso","noun.plant","plant"
"constituency",19,17,"0.43",14.59,3.18,0.89,"constituency","constituency","noun.group","group"
"deviance",19,17,"0.06",14.59,3.94,0.89,"deviance","deviance","noun.state","state"
"distillation",18,17,"0.14",14.59,4,0.94,"distillation","distillation","noun.process","noun.process"
"dowry",19,17,"1.47",14.59,3.14,0.89,"dowry","dowry","noun.possession","noun.possession"
"eminence",18,17,"1.88",14.59,4.24,0.94,"eminence","eminence","noun.state","state"
"exultant",20,17,"0.02",14.59,3.95,0.85,"exultant","exultant",NA,NA
"gastric",19,17,"0.82",14.59,4.51,0.89,"gastric","gastric",NA,NA
"hiatus",18,17,"0.39",14.59,2.27,0.94,"hiatus","hiatus","noun.event","event"
"ineffectual",19,17,"0.45",14.59,2.62,0.89,"ineffectual","ineffectual",NA,NA
"irreligious",19,17,"0.04",14.59,4.11,0.89,"irreligious","irreligious",NA,NA
"nexus",19,17,"1.12",14.59,4.32,0.89,"nexus","nexus","noun.relation","noun.relation"
"paganism",18,17,"0.02",14.59,3.24,0.94,"paganism","paganism","noun.cognition","cognition"
"presuppose",20,17,"0.10",14.59,2.65,0.85,"presuppose","presuppose",NA,NA
"prorate",18,17,"0.08",14.59,3.57,0.94,"prorate","prorate",NA,NA
"scrutinize",18,17,"0.22",14.59,2.81,0.94,"scrutinize","scrutinize",NA,NA
"ventricular",18,17,"0.31",14.59,2,0.94,"ventricular","ventricular",NA,NA
"inebriety",21,12,"#N/A",14.6,4.64,0.57,"inebriety","inebriety","noun.state","state"
"abjure",19,10,"0.02",14.6,3.66,0.53,"abjure","abjure",NA,NA
"abstruse",20,10,"0.06",14.6,3.34,0.5,"abstruse","abstruse",NA,NA
"apathetic",20,20,"0.35",14.6,4.41,1,"apathetic","apathetic",NA,NA
